GiftId,TripId
78706,411
48340,411
64614,411
42752,411
10720,411
64808,411
99049,411
29260,411
7794,411
94885,411
22261,411
49955,411
95869,411
20855,411
61548,411
30268,411
37402,411
49011,411
6751,411
71240,411
91146,411
11290,411
45869,411
30036,411
9446,411
15551,411
81978,411
5329,411
9272,411
24820,411
24819,411
82459,411
87528,411
88259,411
26381,411
85992,411
75289,411
8743,411
4470,411
67493,411
68729,411
67203,411
41035,411
89183,411
25123,411
27102,411
50729,411
91392,411
49638,412
62629,412
23488,412
56006,412
54821,412
14974,412
69303,412
24730,412
5163,412
87827,412
13831,412
34165,412
4960,412
12715,412
80980,412
22431,412
76081,412
74669,412
53406,412
99753,412
52044,412
95115,412
99769,412
34706,412
64095,412
80678,412
61074,412
3088,412
3579,412
37098,412
44594,412
27047,412
85294,412
70905,412
62425,412
23270,412
33063,412
19521,412
88283,412
83324,412
42950,412
82582,412
17188,412
82318,412
60125,412
64837,412
26679,412
71663,412
17312,412
5824,412
26939,412
91253,412
43545,412
91960,412
73602,412
37177,412
5982,412
70473,412
52209,412
11159,412
89225,412
18841,412
25952,412
13893,412
63744,412
1956,412
623,412
940,412
52433,412
89835,412
7153,412
69808,412
95301,412
52021,412
93555,412
79379,413
58233,413
57220,413
76913,413
97665,413
64752,413
8261,413
44558,413
48690,413
58954,413
83628,413
47963,413
3277,413
86323,413
69110,413
22939,413
96533,413
89885,413
21859,413
52924,413
65214,413
69182,413
97167,413
1501,413
75933,413
47081,413
4259,413
48341,413
46085,413
82045,413
50126,413
74176,413
9592,413
69680,413
85749,413
751,413
75940,413
89670,413
98810,413
67243,413
98234,413
81013,413
78840,413
3382,413
77454,413
25365,413
42685,413
1544,413
44914,413
76441,413
5478,413
33786,413
58887,413
75503,413
22438,413
24691,413
9922,413
77511,413
69974,413
54845,413
20122,413
55765,413
57820,413
25057,413
6792,413
12075,413
49166,413
42899,413
82608,413
35319,413
7633,413
25904,413
59743,413
50239,413
52285,413
59019,413
8881,413
70378,413
16121,413
84338,413
65120,413
74952,413
40098,413
59304,414
92847,414
12179,414
18494,414
35337,414
59723,414
17229,414
98770,414
25455,414
73012,414
22838,414
41552,414
40157,414
37541,414
15936,414
90313,414
32952,414
63869,414
1752,414
92598,414
8216,414
30252,414
61900,414
1080,414
31092,414
83550,414
64208,414
76523,414
92146,414
14887,414
39520,414
2442,414
56777,414
20920,414
37815,414
76968,414
22389,414
85735,414
78285,414
55239,414
63364,414
35426,414
32734,414
2317,414
45264,414
42647,414
38507,414
80020,414
23584,414
3037,414
99780,414
25997,414
10777,414
16944,414
47741,414
61467,414
26306,414
4824,414
76066,414
48408,414
34135,414
89511,415
18992,415
69021,415
64859,415
13003,415
21900,415
34830,415
98897,415
5929,415
9332,415
96534,415
74180,415
93017,415
57845,415
28806,415
92248,415
18708,415
96404,415
76974,415
77541,415
99969,415
2376,415
49176,415
29637,415
77581,415
21506,415
93329,415
30336,415
49111,415
61037,415
12908,415
54474,415
66829,415
94255,415
66734,415
18693,415
6060,415
21331,415
86054,415
17333,415
44809,415
39938,415
41950,415
72577,415
68398,415
18683,415
97865,415
64731,415
84406,415
8486,415
57268,415
72677,415
134,415
243,415
4841,415
7552,415
82541,415
74548,415
66258,415
59212,415
14209,415
65759,415
19807,415
59473,415
48851,415
91045,415
98247,415
38326,415
67147,415
75701,415
24748,415
16956,415
34590,415
47153,415
79319,415
10592,415
24528,415
93150,415
79647,415
85191,415
68181,415
92222,415
6797,415
23423,416
39620,416
34446,416
42829,416
84101,416
19009,416
58181,416
24428,416
35968,416
30093,416
14397,416
3025,416
1380,416
45199,416
30708,416
8567,416
37790,416
98523,416
86605,416
50457,416
78073,416
78486,416
4358,416
22906,416
86778,416
30257,416
55054,416
50171,416
96922,416
77300,416
91988,416
62591,416
19495,416
54807,416
12848,416
1134,416
97428,416
59045,416
12540,416
97596,416
73894,416
43542,416
37978,416
58330,416
37556,416
74972,416
82961,416
90390,416
49802,416
69392,416
99779,416
54237,416
98560,416
68050,416
18526,416
54770,416
12623,416
6199,416
6483,416
31768,416
81855,416
49932,416
30651,416
24878,416
76716,416
41355,416
60720,416
26421,416
84112,417
22609,417
11606,417
793,417
63199,417
32606,417
87855,417
66904,417
35102,417
94377,417
47475,417
81319,417
16372,417
60642,417
53422,417
13178,417
14890,417
46455,417
52803,417
45081,417
36697,417
84902,417
59791,417
1997,417
14628,417
40148,417
22396,417
88626,417
56328,417
96379,417
29528,417
44013,417
78956,417
42628,417
37540,417
19644,417
30496,417
30271,417
22649,417
99358,417
60664,417
12772,417
54461,417
69132,417
10287,417
58136,417
21393,417
50616,417
57838,417
43746,417
22318,417
22612,417
10279,417
19427,417
72646,417
88239,417
19502,417
48883,417
39487,417
72014,417
70074,417
44,417
13578,417
75213,417
68193,417
67207,417
14319,417
30460,417
77905,417
88450,417
85015,417
22862,417
16739,417
34944,418
90290,418
26342,418
48380,418
80493,418
40493,418
79771,418
14905,418
11084,418
28750,418
17451,418
3715,418
66981,418
80738,418
32511,418
37909,418
27593,418
43121,418
51649,418
11237,418
38626,418
75592,418
49971,418
24720,418
40257,418
30369,418
19082,418
75718,418
75469,418
66703,418
47657,418
27785,418
78254,418
7814,418
71194,418
25462,418
72842,418
10915,418
90505,418
88329,418
54458,418
47053,418
28568,418
12431,418
64468,418
8776,418
50605,418
50434,418
51731,418
54078,418
11183,418
55392,418
83158,418
87881,418
10134,418
14880,418
36089,418
93787,418
85491,418
81824,418
12860,418
63183,418
428,418
48509,418
14833,418
89486,418
5547,418
26382,418
54910,418
52622,418
31458,419
97810,419
48944,419
98639,419
61702,419
28272,419
63614,419
68069,419
64157,419
53635,419
67326,419
40595,419
29171,419
71676,419
60011,419
89177,419
45542,419
37158,419
61146,419
76383,419
73770,419
8145,419
16974,419
18090,419
15299,419
12800,419
18829,419
33295,419
84521,419
91459,419
34617,419
75423,419
34644,419
2319,419
78210,419
79749,419
70436,419
41048,419
44976,419
60991,419
87677,419
76138,419
87747,419
26592,419
62249,419
2543,419
58335,419
90621,419
13896,419
4611,419
77798,419
27066,419
42644,419
63750,419
89131,419
72021,419
52857,419
43874,419
44784,419
17962,419
98044,419
68432,419
60111,419
43923,419
83863,419
59662,419
55483,419
92308,419
48035,419
7010,419
41390,419
31632,420
79214,420
26822,420
1135,420
8403,420
92102,420
69691,420
7100,420
95064,420
53380,420
86471,420
87164,420
82293,420
65356,420
44444,420
47554,420
36312,420
90843,420
41710,420
36433,420
6846,420
8509,420
34695,420
30826,420
93321,420
81408,420
40644,420
46117,420
39616,420
95460,420
56052,420
51456,420
61481,420
77598,420
33008,420
72979,420
397,420
54309,420
89027,420
6055,420
40754,420
10066,420
43396,420
13424,420
78105,420
54626,420
98815,420
494,420
12110,420
32076,420
27826,420
14646,420
4320,420
53733,420
83430,420
9104,420
69018,420
41881,420
87524,420
64886,420
68578,420
78236,421
76684,421
1459,421
96490,421
20792,421
9926,421
45064,421
97505,421
29609,421
26307,421
63845,421
19020,421
79185,421
87067,421
52984,421
6686,421
2475,421
24496,421
55087,421
27142,421
44741,421
68898,421
73470,421
9701,421
28701,421
36371,421
96737,421
46402,421
38522,421
66070,421
36901,421
84845,421
27740,421
36033,421
44557,421
13232,421
87697,421
17102,421
56956,421
42086,421
5386,421
6214,421
17959,421
5706,421
80051,421
41999,421
5615,421
94982,421
93234,421
97207,421
19698,421
14216,421
72987,421
26938,421
36570,421
31855,421
85978,421
8878,422
70373,422
82658,422
12642,422
4714,422
54281,422
8675,422
93900,422
48531,422
4693,422
80849,422
81345,422
43764,422
67452,422
42327,422
4065,422
94214,422
84863,422
42223,422
71841,422
62470,422
18775,422
83307,422
40964,422
75910,422
43916,422
45921,422
20777,422
51284,422
55315,422
74509,422
48088,422
4591,422
49074,422
85971,422
76544,422
15162,422
41430,422
2932,422
64233,422
16176,422
35051,422
66219,422
85765,422
95846,422
16610,422
53262,422
67137,422
14156,422
83456,422
66763,422
42735,422
4580,422
64350,422
3654,422
88944,422
96405,422
30361,422
37782,422
53836,422
21683,422
68986,422
92029,422
24247,422
40154,422
54972,422
8542,422
60116,423
29275,423
86983,423
59926,423
48076,423
90507,423
51882,423
7367,423
57881,423
1799,423
94733,423
93525,423
12503,423
65721,423
79997,423
65438,423
12235,423
12716,423
7949,423
22214,423
67749,423
64587,423
54132,423
73224,423
85424,423
53760,423
2939,423
87437,423
81435,423
94698,423
48241,423
28879,423
57882,423
98058,423
16384,423
67860,423
64477,423
37153,423
99997,423
98135,423
57431,423
96713,423
64114,423
57397,423
71320,423
17148,423
67044,423
54111,423
44193,423
54351,423
18509,423
8089,423
98091,423
5678,423
96141,423
20455,423
7624,423
90627,423
73090,423
34370,423
95620,423
73411,423
54441,423
30556,423
16048,423
27238,423
78498,423
43527,423
43255,423
23115,423
73282,423
99474,424
85428,424
26845,424
12729,424
91095,424
96730,424
53596,424
63304,424
48427,424
90389,424
90988,424
95523,424
48904,424
350,424
92607,424
45067,424
59087,424
35070,424
90429,424
3156,424
30007,424
77605,424
72439,424
95724,424
22196,424
445,424
85264,424
54549,424
20863,424
32902,424
16013,424
32103,424
39855,424
18677,424
10626,424
82652,424
96700,424
72711,424
81497,424
948,424
88315,424
26315,424
78672,424
47853,424
94403,424
53134,424
49662,424
64940,424
55964,424
60904,424
50667,424
50091,424
30752,424
48593,424
1298,424
15539,424
69899,424
63295,424
45720,424
52249,424
94048,424
47296,425
51431,425
40628,425
13767,425
79941,425
79753,425
9491,425
51203,425
41205,425
88578,425
91750,425
14427,425
43776,425
56792,425
79145,425
38578,425
32891,425
50741,425
67552,425
36215,425
66907,425
94320,425
88962,425
84193,425
57496,425
41780,425
66906,425
89904,425
61372,425
71171,425
30973,425
62647,425
49306,425
55881,425
29904,425
46308,425
27700,425
61067,425
33082,425
40146,425
60421,425
67057,425
63016,425
93541,425
41947,425
9974,425
35651,425
8266,425
72952,425
61031,425
56905,425
95866,425
82186,425
53130,425
90533,425
28160,425
33433,425
90395,425
30490,425
82489,425
53609,425
30680,425
33118,425
3150,425
90353,425
39492,425
86248,425
42032,425
76450,425
92530,425
79866,425
92948,425
37304,425
59228,425
8621,425
85877,425
28569,425
40830,425
19430,426
70261,426
75483,426
86898,426
20637,426
33816,426
49286,426
5031,426
51232,426
37930,426
12269,426
51209,426
26008,426
94917,426
46152,426
24783,426
45343,426
33139,426
67508,426
7931,426
68502,426
38587,426
761,426
82488,426
66355,426
64275,426
50244,426
30591,426
45788,426
84068,426
40557,426
41075,426
64652,426
68449,426
30410,426
51125,426
657,426
58114,426
53233,426
43943,426
17831,426
93852,426
68093,426
85214,426
49225,426
21308,426
89850,426
54976,426
41326,426
10629,426
9689,426
89143,426
14779,426
32104,426
95240,426
7293,426
60658,426
66224,426
17622,426
80520,426
25945,426
33710,427
84689,427
25066,427
22349,427
91697,427
10550,427
29873,427
28241,427
31529,427
26261,427
74393,427
17966,427
76898,427
86104,427
43150,427
30171,427
87980,427
97961,427
18007,427
92685,427
80365,427
81189,427
31776,427
20141,427
48718,427
43902,427
82331,427
63678,427
38480,427
31862,427
18036,427
69141,427
48640,427
19047,427
70211,427
83381,427
76008,427
32998,427
94727,427
37462,427
68332,427
58472,427
44684,427
21838,427
41606,427
82080,427
47642,427
85651,427
85495,427
17370,427
64457,427
86597,427
47620,427
77007,427
23169,428
41432,428
18174,428
16521,428
98844,428
1472,428
11759,428
55220,428
48224,428
54003,428
60982,428
81288,428
44634,428
54619,428
71778,428
74717,428
44578,428
54677,428
89609,428
47176,428
10930,428
12439,428
88045,428
15991,428
17885,428
35884,428
74147,428
40326,428
1322,428
67684,428
67999,428
41704,428
20138,428
78364,428
75803,428
26117,428
71336,428
22284,428
14967,428
8414,428
82521,428
84829,428
159,428
58843,428
42842,428
95681,428
27252,428
49395,428
43557,428
69774,428
75108,428
96910,428
51654,428
67283,428
65087,428
90495,428
80728,428
47895,428
49162,428
21489,428
53391,428
50867,428
64074,428
50836,428
61642,428
60589,428
89610,429
79483,429
15301,429
34255,429
53991,429
5395,429
2136,429
64100,429
36361,429
52487,429
94476,429
22315,429
32228,429
87422,429
84184,429
57410,429
75520,429
22760,429
98304,429
94583,429
17684,429
82996,429
49490,429
90807,429
74626,429
29882,429
2284,429
37233,429
62087,429
26695,429
90882,429
20149,429
43886,429
80302,429
33892,429
281,429
62975,429
81419,429
77504,429
66593,429
76694,429
64462,429
85001,429
32086,429
95089,429
1373,429
89089,429
52192,429
40284,429
85593,429
56284,429
52570,429
55407,429
12138,429
4869,429
78694,429
56095,429
61441,429
52630,429
5439,429
47897,429
16894,429
73162,429
38183,429
69600,429
87594,430
36611,430
43670,430
69077,430
74013,430
1022,430
22847,430
20798,430
70389,430
23518,430
65953,430
88421,430
23912,430
62526,430
83535,430
44095,430
16577,430
19284,430
81815,430
12926,430
20055,430
5565,430
76428,430
12441,430
77908,430
58571,430
24556,430
70067,430
49315,430
62050,430
30175,430
31898,430
90660,430
62530,430
62672,430
27249,430
61797,430
33007,430
50739,430
30774,430
97226,430
72863,430
93799,430
3346,430
34341,430
28874,430
15743,430
96060,430
98421,430
30874,430
50235,430
23362,430
96452,430
20756,430
70174,430
2237,430
8019,430
45291,430
91983,430
76438,430
53691,430
20040,430
61396,430
40596,430
64265,430
97809,430
97597,430
53666,430
21563,430
5664,430
62880,430
4164,430
47454,430
90856,431
69478,431
89080,431
84698,431
34388,431
53452,431
34352,431
33389,431
63906,431
8763,431
24542,431
24616,431
12710,431
49516,431
95051,431
82239,431
31917,431
28870,431
15470,431
94467,431
26559,431
44909,431
66979,431
58659,431
24964,431
16605,431
42790,431
2705,431
16856,431
94139,431
63471,431
24280,431
32517,431
73767,431
42851,431
94213,431
14586,431
43095,431
43174,431
12355,431
74300,431
80387,431
19589,431
82174,431
18358,431
14266,431
48189,431
51034,431
73556,431
83577,431
27199,431
19819,431
43390,431
82398,431
20896,431
83377,431
91263,431
24322,431
57485,431
88156,431
85590,431
59504,431
69555,431
73389,431
88310,431
34223,431
4377,431
1646,431
8358,432
74388,432
90666,432
305,432
82436,432
80825,432
6268,432
98212,432
93791,432
52866,432
68213,432
31924,432
57131,432
61189,432
44133,432
3354,432
72207,432
9230,432
8533,432
70066,432
82988,432
59390,432
51417,432
1783,432
45259,432
95166,432
57598,432
22908,432
3724,432
13413,432
54943,432
57655,432
2835,432
73226,432
3314,432
17256,432
81619,432
41668,432
97097,432
45608,432
41272,432
35858,432
3229,432
54878,432
55918,432
49326,432
49975,432
97922,432
81028,432
28758,432
35923,432
68723,432
56043,432
74914,432
66508,432
77325,432
34208,432
71117,432
61139,432
25310,432
330,432
83591,432
71165,432
68851,432
945,432
55988,432
84436,432
33269,432
30963,432
26139,432
2120,432
51205,433
90462,433
76343,433
2200,433
37745,433
98703,433
64463,433
56916,433
4074,433
269,433
95962,433
70368,433
75492,433
63029,433
24932,433
36605,433
71880,433
3331,433
88466,433
86619,433
35566,433
86872,433
36105,433
11154,433
95320,433
81196,433
67391,433
20595,433
56851,433
6265,433
77120,433
24944,433
25213,433
52496,433
56839,433
58232,433
17245,433
59632,433
66215,433
43572,433
23976,433
22164,433
777,433
24747,433
96336,433
96075,433
29708,433
3189,433
8979,433
59748,433
55324,433
65290,433
72905,433
85080,433
76268,433
77352,433
10831,433
86701,433
34915,433
52034,433
38805,433
5123,433
23607,433
94547,433
56831,433
20190,433
36277,433
55122,433
83379,433
95174,433
15090,433
40580,433
94365,433
36927,433
74706,433
43410,433
14318,433
17512,433
93684,433
41678,433
22550,433
19341,433
80569,433
52801,434
16498,434
57307,434
58971,434
59274,434
98587,434
16512,434
68400,434
86626,434
61052,434
77743,434
68006,434
58725,434
48970,434
54460,434
98372,434
94312,434
85475,434
38424,434
50553,434
77637,434
41596,434
71613,434
86581,434
2852,434
23759,434
460,434
34616,434
72765,434
86621,434
62915,434
45975,434
86341,434
91868,434
27793,434
5756,434
54322,434
10729,434
39066,434
36061,434
78954,434
23502,434
15977,434
49885,434
47243,434
27036,434
40709,434
96076,434
96332,434
54667,434
4962,434
28389,434
30006,434
52563,434
19182,434
90581,434
35486,434
81067,434
8177,434
90208,434
28341,434
85354,434
5122,434
60515,434
6247,434
37598,434
3214,434
55576,434
75615,434
73819,435
11395,435
85994,435
689,435
6937,435
66699,435
67038,435
95378,435
75548,435
79831,435
2864,435
42256,435
62259,435
61968,435
2280,435
70805,435
11327,435
64707,435
46866,435
11865,435
34535,435
64852,435
91967,435
42661,435
1991,435
52117,435
97585,435
55289,435
10638,435
62536,435
74557,435
2312,435
25056,435
34142,435
36185,435
88901,435
81366,435
61449,435
50638,435
28610,435
17074,435
11898,435
26915,435
71250,435
37316,435
2503,435
88605,435
4564,435
84442,435
39232,435
37926,435
20109,435
87635,435
51876,435
1392,435
86098,435
40945,435
982,435
21787,436
53961,436
58897,436
74480,436
79510,436
17303,436
73431,436
82681,436
36442,436
52204,436
50453,436
16906,436
89480,436
8348,436
60179,436
33849,436
89482,436
5032,436
84936,436
26431,436
90370,436
13548,436
21946,436
25224,436
28507,436
93,436
82075,436
48688,436
60044,436
36516,436
54727,436
38339,436
70744,436
93761,436
30308,436
54874,436
14825,436
74902,436
12547,436
74875,436
6649,436
96943,436
31477,436
58830,436
46486,436
78620,436
39051,436
64849,436
60522,436
51835,436
21119,436
69184,436
21039,436
51941,436
39628,436
69570,436
41558,436
46165,436
653,436
10370,436
50433,436
23294,436
32985,436
10549,436
19380,436
35961,436
74128,436
23539,437
28639,437
5147,437
30049,437
39773,437
1567,437
33184,437
68653,437
45309,437
1256,437
78425,437
42070,437
24852,437
93693,437
86790,437
38683,437
26568,437
10707,437
7512,437
24166,437
97364,437
76754,437
90449,437
75505,437
46625,437
84387,437
55670,437
55616,437
25272,437
27389,437
35665,437
56925,437
29216,437
96382,437
52820,437
53083,437
91422,437
75848,437
38131,437
81451,437
38362,437
21130,437
50751,437
71528,437
3245,437
63103,437
76047,437
85407,437
44261,437
23476,437
87990,437
25829,437
79118,437
88146,437
21785,437
43461,437
2749,437
68632,437
69506,437
86287,437
75526,437
5471,437
80792,437
31938,438
56499,438
41148,438
87517,438
91877,438
86289,438
9808,438
1668,438
13203,438
33595,438
18191,438
8807,438
45344,438
44377,438
54868,438
8769,438
63346,438
10842,438
70442,438
84858,438
12167,438
69447,438
77533,438
80952,438
28069,438
95512,438
45207,438
72522,438
16049,438
1218,438
79237,438
87933,438
20852,438
75699,438
83717,438
21203,438
70540,438
26252,438
49397,438
86197,438
11218,438
87874,438
70911,438
13269,438
30476,438
29322,438
77266,438
28822,438
39764,438
29237,438
97772,438
8253,438
27418,438
84254,438
95473,438
85751,438
49578,438
77953,438
23208,438
19198,438
99406,438
52379,438
16489,438
7940,438
26172,438
7781,438
46524,438
85770,438
37287,438
51846,438
45076,439
99981,439
13775,439
89272,439
75872,439
41409,439
87286,439
59514,439
25930,439
45427,439
3721,439
99085,439
23699,439
24007,439
33229,439
11038,439
14643,439
83052,439
55968,439
86110,439
90515,439
44907,439
45999,439
22213,439
24754,439
57986,439
24120,439
41616,439
3421,439
76328,439
70443,439
12641,439
18460,439
21746,439
25522,439
76203,439
37491,439
39137,439
36239,439
13290,439
43018,439
55604,439
78739,439
72374,439
56232,439
63432,439
33235,439
97925,439
94543,439
99796,439
43126,439
77660,439
39359,439
35403,439
4772,439
24610,439
43734,439
35695,439
63976,439
77020,439
74152,439
86760,439
75146,439
51372,439
69721,439
92676,439
52986,439
78759,439
24217,439
21443,439
94965,439
5525,439
25692,439
99354,440
89357,440
66461,440
35238,440
45637,440
90306,440
91899,440
77488,440
90459,440
31097,440
56247,440
15197,440
71885,440
26128,440
68835,440
9038,440
79100,440
88601,440
75302,440
12656,440
99021,440
41290,440
54757,440
28704,440
67293,440
17603,440
28048,440
20203,440
98999,440
62718,440
34298,440
81133,440
90981,440
28064,440
45448,440
40268,440
67741,440
50281,440
60949,440
19029,440
34890,440
76825,440
97231,440
94102,440
23099,440
98644,440
44127,440
55564,440
2597,440
18389,440
475,440
51919,440
68821,440
89603,440
50331,440
81736,440
36122,440
50642,440
20136,440
29205,440
59782,440
52862,440
63564,440
14823,441
90943,441
41891,441
28041,441
29405,441
3667,441
25940,441
31055,441
64757,441
27433,441
22586,441
91291,441
90425,441
45752,441
16165,441
29533,441
89076,441
78069,441
92692,441
66014,441
52764,441
84899,441
10697,441
35647,441
57334,441
73676,441
44069,441
59400,441
32060,441
31308,441
36509,441
39339,441
19828,441
14016,441
16037,441
33877,441
38494,441
16377,441
8279,441
38235,441
55380,441
84207,441
64675,441
51007,441
43509,441
58788,441
93733,441
88257,441
38825,441
95471,441
67472,441
5680,441
75828,441
33485,441
87226,441
39328,441
13302,441
8009,441
27003,441
58220,441
14098,441
85536,441
63495,441
15898,441
1039,441
52386,441
9979,441
90143,441
14991,441
37823,441
92922,441
48821,441
58364,441
49728,441
18405,441
77081,441
92382,441
61678,441
21439,441
73773,441
141,442
85564,442
58498,442
96097,442
15563,442
86422,442
81665,442
49627,442
39154,442
48369,442
64467,442
94918,442
21949,442
59576,442
15728,442
74154,442
42898,442
59786,442
95040,442
93688,442
81616,442
70416,442
92751,442
28100,442
41528,442
48837,442
80420,442
25558,442
83288,442
82894,442
37829,442
18832,442
76859,442
46125,442
82456,442
14597,442
18787,442
68613,442
41064,442
36461,442
83714,442
16329,442
94717,442
30861,442
28087,442
85300,442
43072,442
88002,442
77210,442
50454,442
39453,442
61128,442
93464,442
13347,442
92879,442
49475,442
67091,442
62899,442
63150,442
6553,442
86184,442
47292,442
34164,442
63405,442
99437,442
16206,442
5282,442
50383,442
59358,442
71241,442
320,442
89189,442
88593,442
21196,442
81040,442
87091,443
28487,443
53416,443
33800,443
90038,443
34697,443
99019,443
381,443
25538,443
84107,443
74507,443
52960,443
37910,443
47103,443
29157,443
31846,443
42156,443
62400,443
27019,443
98338,443
8056,443
38702,443
37700,443
91637,443
72807,443
68319,443
87565,443
23886,443
38344,443
88843,443
14527,443
33323,443
55089,443
96103,443
93336,443
70311,443
14082,443
26089,443
64769,443
28778,443
57006,443
11534,443
78139,443
94535,443
8705,443
43560,443
60541,443
64531,443
76644,443
15961,443
89689,443
93810,443
118,443
47267,443
41659,443
84190,443
38141,443
79579,443
62699,443
13160,443
65109,443
98506,443
20969,443
73353,443
45576,443
21622,443
82133,443
29404,443
74632,443
93854,443
35134,444
40452,444
17153,444
69527,444
64729,444
21346,444
34569,444
68253,444
53043,444
87294,444
20543,444
11561,444
66858,444
70121,444
32812,444
16407,444
84087,444
77639,444
72823,444
18964,444
57934,444
483,444
38890,444
70180,444
23935,444
27866,444
46602,444
76186,444
45796,444
8517,444
55397,444
30522,444
59784,444
47930,444
1623,444
58323,444
77814,444
89986,444
95721,444
24660,444
29749,444
60563,444
98768,444
89722,444
20851,444
15065,444
88331,444
99116,444
82964,444
64489,444
79561,444
94043,444
11893,444
55623,444
8573,444
7568,444
42297,444
41757,444
27970,444
87575,444
6042,444
16286,444
9733,444
33375,444
9578,444
4117,444
73082,444
37975,444
87627,444
27572,444
61114,444
79852,444
32176,444
54169,444
9774,444
74995,444
59310,444
89159,444
76590,444
42960,444
47834,444
59277,444
10071,444
54302,444
77984,444
45337,444
60907,444
75397,444
58019,445
28996,445
12013,445
70657,445
49484,445
69114,445
23202,445
14847,445
99463,445
44523,445
48387,445
15454,445
7719,445
14328,445
20643,445
8891,445
75266,445
73364,445
82047,445
99550,445
64194,445
22346,445
12706,445
87374,445
76546,445
27840,445
68501,445
54833,445
83157,445
14269,445
36985,445
40961,445
63114,445
91741,445
39108,445
72425,445
48741,445
75313,445
84307,445
20937,445
94162,445
18671,445
9680,445
97807,445
7782,445
12672,445
51472,445
85952,445
60205,445
97994,445
86011,445
8487,445
20609,445
72739,445
35856,445
97723,445
69352,445
72274,445
79921,445
8871,445
12742,445
45014,445
96693,445
56652,445
8018,445
2283,445
42071,445
7742,445
15124,445
29925,445
2844,445
34591,445
25643,445
67746,445
28290,445
47300,445
33214,445
27191,445
13168,445
98678,445
59505,445
24290,445
71076,445
30266,445
2593,445
41376,445
3431,445
85860,445
96849,445
29320,446
34000,446
85907,446
67135,446
84223,446
37525,446
96008,446
73985,446
75700,446
48294,446
28112,446
38174,446
87412,446
83909,446
11405,446
5287,446
86352,446
16506,446
37777,446
43663,446
80178,446
23062,446
48468,446
47558,446
46914,446
91127,446
45935,446
5854,446
36562,446
64749,446
46885,446
1582,446
88112,446
25767,446
7606,446
52279,446
97314,446
40359,446
4870,446
76077,446
53891,446
66512,446
95920,446
68287,446
4887,446
14529,446
69165,446
8296,446
33754,446
19439,446
91100,446
37370,446
9506,446
62414,446
83206,446
72357,446
98763,446
98192,446
98288,446
95692,446
64193,446
17985,446
29334,446
99237,446
10787,446
85173,446
82151,446
63169,447
16070,447
29371,447
81260,447
93264,447
12787,447
33643,447
18446,447
1541,447
1570,447
41506,447
86678,447
24138,447
43490,447
84536,447
21862,447
67594,447
96505,447
13858,447
61919,447
6000,447
4641,447
31240,447
4569,447
37348,447
53548,447
91280,447
71618,447
4882,447
5204,447
41611,447
4598,447
91016,447
85709,447
30355,447
7338,447
60952,447
97478,447
49211,447
79599,447
69534,447
66210,447
43059,447
25575,447
66601,447
73734,447
81463,447
37747,447
28666,447
58874,447
55770,447
35726,447
240,447
59881,447
58024,447
866,447
95127,447
95682,447
25670,447
86800,447
62217,447
91657,447
56996,447
96308,447
66767,447
95323,447
33972,447
34914,447
71113,447
11243,447
67918,447
52627,447
17592,448
34946,448
18394,448
4626,448
94126,448
53412,448
88342,448
84657,448
33616,448
24383,448
18500,448
99099,448
573,448
43268,448
49079,448
1388,448
63934,448
84867,448
69307,448
49344,448
22211,448
18150,448
20460,448
32455,448
47434,448
44460,448
25291,448
94354,448
63771,448
96447,448
50094,448
23983,448
60245,448
51445,448
82801,448
37981,448
954,448
69749,448
93092,448
11702,448
55773,448
2435,448
42761,448
63321,448
44448,448
22388,448
97927,448
72805,448
38995,448
47641,448
24611,448
95894,448
69071,448
27628,448
63528,448
26205,448
74732,448
83666,448
80543,448
87989,448
88546,448
24422,448
56983,448
80999,448
50349,448
38222,448
90408,448
29395,448
41265,448
99097,448
35546,448
69463,448
43536,448
87316,448
26859,449
44733,449
82220,449
16635,449
64237,449
36189,449
33451,449
49914,449
56721,449
76282,449
76092,449
59185,449
61598,449
13837,449
41189,449
27706,449
7366,449
72414,449
6131,449
57477,449
92256,449
10690,449
45868,449
96417,449
27863,449
18739,449
81996,449
79272,449
10935,449
56836,449
61323,449
8025,449
48017,449
35562,449
47729,449
54329,449
38129,449
52825,449
85772,449
96881,449
55073,449
54846,449
44712,449
30636,449
8325,449
39797,449
93980,449
54242,449
21042,449
23508,449
88456,449
73154,449
58715,449
92061,449
35292,449
1863,449
8427,449
31260,449
93816,449
39448,449
55107,449
67417,449
25659,449
46050,449
54025,449
93929,449
22675,449
33860,449
43899,449
71662,449
72424,449
74855,449
98973,449
26610,449
71389,449
83626,449
2000,449
34339,450
27946,450
57776,450
91442,450
52119,450
48963,450
54438,450
66695,450
88610,450
95986,450
42654,450
90190,450
26837,450
34437,450
52096,450
69138,450
66114,450
46852,450
91148,450
28481,450
2207,450
46483,450
62154,450
82250,450
97862,450
71210,450
17401,450
41094,450
80010,450
84494,450
67211,450
50947,450
17725,450
92388,450
97519,450
16494,450
45941,450
71137,450
30232,450
88990,450
32561,450
5522,450
30032,450
90030,450
33929,450
62190,450
84450,450
60948,450
62397,450
53404,450
62750,450
91461,450
44452,450
30037,450
99055,450
17923,450
76063,450
30174,450
95685,450
6943,450
41749,450
17232,451
91454,451
45492,451
95582,451
19809,451
44099,451
57071,451
20812,451
82204,451
61578,451
51024,451
79341,451
32755,451
93488,451
2699,451
84106,451
31861,451
55711,451
75584,451
92442,451
87175,451
